order_id,created_at,currency_code,receipt_number,total_gross,total_tax,total_net,payment_method,paid_amount,customer_id
9613,2024-04-01 09:03:09,USD,RCPT009613,87.23969005718048,8.72,78.52,Credit Card,87.23969005718048,817
9614,2024-02-01 03:39:44,USD,RCPT009614,49.24250396675647,4.92,44.32,Credit Card,49.24250396675647,860
9615,2024-08-01 03:02:28,USD,RCPT009615,137.0040585567443,13.7,123.3,Paypal,137.0040585567443,3508
9616,2023-09-11 01:08:52,USD,RCPT009616,158.53341719047532,15.85,142.68,Credit Card,158.53341719047532,1189
9617,2023-10-23 12:55:31,USD,RCPT009617,50.82962571080066,5.08,45.75,Credit Card,50.82962571080066,3826
9618,2024-02-22 00:42:26,USD,RCPT009618,123.40422931026458,12.34,111.06,Credit Card,123.40422931026458,4525
9619,2024-01-09 06:18:26,USD,RCPT009619,134.5417716896193,13.45,121.09,Credit Card,134.5417716896193,4785
9620,2024-07-20 07:10:55,USD,RCPT009620,103.74369451613066,10.37,93.37,Paypal,103.74369451613066,1376
9621,2024-02-20 22:11:24,USD,RCPT009621,75.43020154340374,7.54,67.89,Bitcoin,75.43020154340374,2862
9622,2024-04-09 22:14:14,USD,RCPT009622,147.07793738457715,14.71,132.37,Credit Card,147.07793738457715,3146
9623,2024-08-24 00:31:55,USD,RCPT009623,85.06005245527386,8.51,76.55,Paypal,85.06005245527386,1800
9624,2023-11-14 03:48:25,USD,RCPT009624,122.39471257967818,12.24,110.15,Bitcoin,122.39471257967818,3145
9625,2024-03-13 12:42:57,USD,RCPT009625,98.796151633448,9.88,88.92,Credit Card,98.796151633448,3021
9626,2023-10-21 12:36:14,USD,RCPT009626,110.42895039904258,11.04,99.39,Bitcoin,110.42895039904258,4301
9627,2024-06-01 01:06:09,USD,RCPT009627,190.44869837642355,19.04,171.41,Bitcoin,190.44869837642355,1514
9628,2024-01-20 02:00:51,USD,RCPT009628,151.19436115379003,15.12,136.07,Credit Card,151.19436115379003,446
9629,2024-03-26 20:00:55,USD,RCPT009629,153.4472550173438,15.34,138.11,Credit Card,153.4472550173438,4002
9630,2024-05-28 15:50:18,USD,RCPT009630,170.51693623864105,17.05,153.47,Credit Card,170.51693623864105,3824
9631,2023-10-31 07:30:54,USD,RCPT009631,185.27154476843216,18.53,166.74,Credit Card,185.27154476843216,855
9632,2024-04-25 12:26:22,USD,RCPT009632,178.2312988684867,17.82,160.41,Credit Card,178.2312988684867,3593
9633,2024-08-10 20:31:12,USD,RCPT009633,30.98344972746282,3.1,27.88,Bitcoin,30.98344972746282,1252
9634,2023-09-25 20:35:23,USD,RCPT009634,159.2547526700637,15.93,143.32,Bitcoin,159.2547526700637,488
9635,2024-06-08 21:11:41,USD,RCPT009635,54.221644752310226,5.42,48.8,Credit Card,54.221644752310226,1818
9636,2024-08-16 14:10:45,USD,RCPT009636,88.92214516670275,8.89,80.03,Credit Card,88.92214516670275,4955
9637,2023-12-08 03:55:06,USD,RCPT009637,83.49620661470996,8.35,75.15,Paypal,83.49620661470996,2408
9638,2024-01-11 23:25:47,USD,RCPT009638,102.58915030125738,10.26,92.33,Credit Card,102.58915030125738,3524
9639,2024-06-07 14:12:58,USD,RCPT009639,191.3216901061499,19.13,172.19,Bitcoin,191.3216901061499,22
9640,2023-11-06 20:33:13,USD,RCPT009640,56.95636836111879,5.7,51.26,Credit Card,56.95636836111879,918
9641,2024-08-04 02:38:19,USD,RCPT009641,59.33124151674851,5.93,53.4,Paypal,59.33124151674851,2877
9642,2023-10-30 11:18:25,USD,RCPT009642,110.79071424327023,11.08,99.71,Paypal,110.79071424327023,5326
9643,2024-07-30 21:46:46,USD,RCPT009643,80.50795843238045,8.05,72.46,Credit Card,80.50795843238045,2782
9644,2024-03-17 06:39:28,USD,RCPT009644,116.74852921314663,11.67,105.08,Paypal,116.74852921314663,3450
9645,2024-02-27 09:21:22,USD,RCPT009645,108.81033645745859,10.88,97.93,Paypal,108.81033645745859,2482
9646,2024-05-14 07:16:50,USD,RCPT009646,152.74779513433444,15.27,137.48,Credit Card,152.74779513433444,5055
9647,2024-02-27 16:57:11,USD,RCPT009647,95.46035867927911,9.55,85.91,Credit Card,95.46035867927911,3686
9648,2024-01-12 01:54:21,USD,RCPT009648,96.73179746995731,9.67,87.06,Bitcoin,96.73179746995731,1490
9649,2024-03-19 16:56:22,USD,RCPT009649,150.2727789000176,15.03,135.24,Credit Card,150.2727789000176,1995
9650,2024-02-14 23:11:45,USD,RCPT009650,131.34258250913416,13.13,118.21,Credit Card,131.34258250913416,2127
9651,2024-04-30 18:10:45,USD,RCPT009651,121.70555298371265,12.17,109.54,Paypal,121.70555298371265,4207
9652,2024-02-12 15:56:39,USD,RCPT009652,70.66907613353844,7.07,63.6,Paypal,70.66907613353844,5306
9653,2023-09-29 15:11:23,USD,RCPT009653,177.87463871148566,17.79,160.08,Bitcoin,177.87463871148566,1823
9654,2023-12-30 06:39:55,USD,RCPT009654,101.04568605147274,10.1,90.95,Bitcoin,101.04568605147274,2132
9655,2023-10-22 04:04:10,USD,RCPT009655,74.33825891458943,7.43,66.91,Paypal,74.33825891458943,386
9656,2023-10-08 07:42:46,USD,RCPT009656,161.1084402886363,16.11,145.0,Bitcoin,161.1084402886363,1484
9657,2023-12-16 13:09:37,USD,RCPT009657,95.89310670322233,9.59,86.3,Bitcoin,95.89310670322233,4019
9658,2023-12-08 21:47:44,USD,RCPT009658,149.32759199912147,14.93,134.4,Paypal,149.32759199912147,5041
9659,2024-03-10 09:29:42,USD,RCPT009659,95.43533306141899,9.54,85.9,Paypal,95.43533306141899,3353
9660,2024-06-14 06:05:49,USD,RCPT009660,70.35735922055494,7.04,63.32,Bitcoin,70.35735922055494,1380
9661,2024-04-19 09:05:39,USD,RCPT009661,177.12251413980778,17.71,159.41,Bitcoin,177.12251413980778,4406
9662,2024-08-13 16:46:41,USD,RCPT009662,25.226617349185695,2.52,22.71,Credit Card,25.226617349185695,4811
9663,2024-04-18 06:16:06,USD,RCPT009663,104.94292581556887,10.49,94.45,Paypal,104.94292581556887,1463
9664,2024-03-25 08:41:50,USD,RCPT009664,129.31102041044488,12.93,116.38,Credit Card,129.31102041044488,3191
9665,2023-11-19 08:24:58,USD,RCPT009665,176.55875983608848,17.66,158.9,Bitcoin,176.55875983608848,718
9666,2023-11-15 16:30:33,USD,RCPT009666,62.265388857764776,6.23,56.04,Bitcoin,62.265388857764776,3277
9667,2023-09-20 22:59:39,USD,RCPT009667,91.42375998146002,9.14,82.28,Paypal,91.42375998146002,242
9668,2024-08-19 11:14:14,USD,RCPT009668,131.437174849217,13.14,118.3,Paypal,131.437174849217,3826
9669,2024-04-03 11:20:53,USD,RCPT009669,196.9863667645749,19.7,177.29,Bitcoin,196.9863667645749,1007
9670,2024-07-21 00:53:51,USD,RCPT009670,41.977300304923915,4.2,37.78,Bitcoin,41.977300304923915,3627
9671,2024-08-07 12:17:54,USD,RCPT009671,137.83643897537058,13.78,124.06,Bitcoin,137.83643897537058,1381
9672,2024-09-03 11:08:49,USD,RCPT009672,155.93368863019973,15.59,140.34,Bitcoin,155.93368863019973,3111
9673,2023-12-14 16:59:35,USD,RCPT009673,115.64782731672119,11.56,104.09,Paypal,115.64782731672119,2485
9674,2023-10-10 20:23:16,USD,RCPT009674,81.83791792288065,8.18,73.66,Bitcoin,81.83791792288065,3119
9675,2024-06-01 20:19:27,USD,RCPT009675,60.306132663939934,6.03,54.28,Paypal,60.306132663939934,475
9676,2024-01-14 22:55:28,USD,RCPT009676,161.39809484207146,16.14,145.26,Paypal,161.39809484207146,4683
9677,2024-04-18 20:46:50,USD,RCPT009677,52.15522249174733,5.22,46.94,Credit Card,52.15522249174733,1539
9678,2023-11-04 08:34:25,USD,RCPT009678,124.39371336228118,12.44,111.95,Credit Card,124.39371336228118,3392
9679,2024-05-04 20:33:05,USD,RCPT009679,183.3897947717878,18.34,165.05,Credit Card,183.3897947717878,5298
9680,2024-03-08 11:01:20,USD,RCPT009680,174.07358884795786,17.41,156.66,Bitcoin,174.07358884795786,2058
9681,2023-12-19 02:54:27,USD,RCPT009681,24.56389332302549,2.46,22.1,Credit Card,24.56389332302549,2516
9682,2024-06-20 05:02:37,USD,RCPT009682,153.83051901874958,15.38,138.45,Paypal,153.83051901874958,2171
9683,2023-10-27 11:53:36,USD,RCPT009683,112.80720379781579,11.28,101.53,Credit Card,112.80720379781579,2293
9684,2023-12-01 17:51:06,USD,RCPT009684,46.198269144522975,4.62,41.58,Bitcoin,46.198269144522975,5316
9685,2024-04-03 19:00:34,USD,RCPT009685,103.8700310046327,10.39,93.48,Bitcoin,103.8700310046327,4549
9686,2023-10-16 05:05:22,USD,RCPT009686,70.3096311592792,7.03,63.28,Bitcoin,70.3096311592792,2440
9687,2024-03-09 00:40:24,USD,RCPT009687,155.29613706280028,15.53,139.77,Credit Card,155.29613706280028,3214
9688,2023-12-05 02:33:33,USD,RCPT009688,141.06130480364698,14.11,126.95,Paypal,141.06130480364698,3360
9689,2024-06-19 23:17:06,USD,RCPT009689,94.68165612288888,9.47,85.21,Credit Card,94.68165612288888,2835
9690,2023-11-20 22:19:46,USD,RCPT009690,133.92237745549664,13.39,120.53,Paypal,133.92237745549664,4663
9691,2023-10-20 06:43:25,USD,RCPT009691,21.639808973401934,2.16,19.48,Credit Card,21.639808973401934,4588
9692,2024-04-04 18:46:32,USD,RCPT009692,155.83928654071477,15.58,140.26,Credit Card,155.83928654071477,4454
9693,2024-05-15 19:20:19,USD,RCPT009693,56.04845690077026,5.6,50.45,Credit Card,56.04845690077026,605
9694,2023-09-13 20:33:34,USD,RCPT009694,39.22634112980897,3.92,35.31,Credit Card,39.22634112980897,3998
9695,2024-09-02 07:08:26,USD,RCPT009695,77.90306360161168,7.79,70.11,Credit Card,77.90306360161168,3604
9696,2024-09-05 21:36:46,USD,RCPT009696,64.19938800382012,6.42,57.78,Credit Card,64.19938800382012,705
9697,2024-07-02 02:23:21,USD,RCPT009697,106.57925258522657,10.66,95.92,Paypal,106.57925258522657,4017
9698,2023-12-30 02:34:09,USD,RCPT009698,182.48979159999087,18.25,164.24,Paypal,182.48979159999087,395
9699,2024-05-18 19:35:21,USD,RCPT009699,38.46885935168525,3.85,34.62,Paypal,38.46885935168525,3110
9700,2024-08-04 14:22:36,USD,RCPT009700,112.60280856074768,11.26,101.34,Paypal,112.60280856074768,3313
9701,2024-02-03 09:16:46,USD,RCPT009701,111.68263373666113,11.17,100.51,Credit Card,111.68263373666113,1474
9702,2024-04-14 11:40:51,USD,RCPT009702,189.29331121041847,18.93,170.36,Bitcoin,189.29331121041847,3197
9703,2024-06-20 00:51:08,USD,RCPT009703,95.96121898475778,9.6,86.36,Bitcoin,95.96121898475778,2434
9704,2023-10-25 22:56:45,USD,RCPT009704,193.23113975796198,19.32,173.91,Credit Card,193.23113975796198,1585
9705,2024-01-03 05:38:20,USD,RCPT009705,180.2795728025292,18.03,162.25,Bitcoin,180.2795728025292,5139
9706,2023-12-18 17:06:57,USD,RCPT009706,104.97372984439055,10.5,94.47,Paypal,104.97372984439055,2615
9707,2024-03-13 00:24:02,USD,RCPT009707,133.1731866066423,13.32,119.85,Paypal,133.1731866066423,3462
9708,2024-08-06 18:09:19,USD,RCPT009708,164.85168075160522,16.49,148.36,Credit Card,164.85168075160522,5105
9709,2024-06-02 11:07:18,USD,RCPT009709,23.233178392609723,2.32,20.91,Bitcoin,23.233178392609723,1893
9710,2023-12-13 23:26:06,USD,RCPT009710,111.66029796011756,11.17,100.49,Paypal,111.66029796011756,1790
9711,2023-09-23 06:45:34,USD,RCPT009711,93.04751842959882,9.3,83.75,Credit Card,93.04751842959882,5008
9712,2023-10-09 01:26:59,USD,RCPT009712,118.48023393247841,11.85,106.63,Bitcoin,118.48023393247841,2558
9713,2024-04-01 10:52:41,USD,RCPT009713,112.12147490924298,11.21,100.91,Paypal,112.12147490924298,1790
9714,2024-06-03 15:41:43,USD,RCPT009714,40.93033501039523,4.09,36.84,Bitcoin,40.93033501039523,4368
9715,2023-12-06 18:34:26,USD,RCPT009715,138.67555316442792,13.87,124.81,Bitcoin,138.67555316442792,2512
9716,2024-07-21 04:52:23,USD,RCPT009716,184.01659185086703,18.4,165.62,Bitcoin,184.01659185086703,460
9717,2024-03-21 20:49:50,USD,RCPT009717,151.56070341644477,15.16,136.4,Paypal,151.56070341644477,3023
9718,2024-02-17 11:33:10,USD,RCPT009718,179.9677398072184,18.0,161.97,Paypal,179.9677398072184,3715
9719,2024-03-04 22:15:54,USD,RCPT009719,32.426385107605,3.24,29.19,Bitcoin,32.426385107605,4641
9720,2024-02-21 10:51:50,USD,RCPT009720,163.52538158380855,16.35,147.18,Paypal,163.52538158380855,2861
9721,2024-04-29 09:31:35,USD,RCPT009721,101.79439214871063,10.18,91.61,Paypal,101.79439214871063,4437
9722,2024-06-22 09:43:04,USD,RCPT009722,62.112968168192864,6.21,55.9,Paypal,62.112968168192864,1533
9723,2023-12-14 04:21:34,USD,RCPT009723,162.66477272347046,16.27,146.39,Credit Card,162.66477272347046,4524
9724,2024-06-01 18:03:21,USD,RCPT009724,24.963040453682105,2.5,22.46,Bitcoin,24.963040453682105,1347
9725,2024-04-28 07:08:54,USD,RCPT009725,46.19415877175668,4.62,41.57,Bitcoin,46.19415877175668,3383
9726,2024-07-01 22:37:07,USD,RCPT009726,46.16252151357096,4.62,41.54,Credit Card,46.16252151357096,5167
9727,2024-05-21 11:22:04,USD,RCPT009727,101.23554712620246,10.12,91.12,Credit Card,101.23554712620246,2248
9728,2023-11-28 12:21:21,USD,RCPT009728,74.43164573017363,7.44,66.99,Credit Card,74.43164573017363,135
9729,2023-09-13 03:39:29,USD,RCPT009729,166.48022070022805,16.65,149.83,Bitcoin,166.48022070022805,2498
9730,2023-11-21 00:44:07,USD,RCPT009730,87.42203896604711,8.74,78.68,Bitcoin,87.42203896604711,2098
9731,2023-11-22 12:16:28,USD,RCPT009731,45.626158566601624,4.56,41.07,Paypal,45.626158566601624,3754
9732,2024-01-02 18:12:49,USD,RCPT009732,105.08694320831721,10.51,94.58,Credit Card,105.08694320831721,3129
9733,2023-10-31 08:51:52,USD,RCPT009733,159.5867123047674,15.96,143.63,Paypal,159.5867123047674,2983
9734,2024-08-31 03:27:16,USD,RCPT009734,110.55801462624831,11.06,99.5,Bitcoin,110.55801462624831,2654
9735,2024-01-10 02:10:07,USD,RCPT009735,57.456162711219775,5.75,51.71,Paypal,57.456162711219775,1130
9736,2023-11-22 20:01:40,USD,RCPT009736,197.10260439959657,19.71,177.39,Credit Card,197.10260439959657,2265
9737,2023-10-30 09:00:36,USD,RCPT009737,174.76860970154672,17.48,157.29,Bitcoin,174.76860970154672,898
9738,2023-11-30 15:48:49,USD,RCPT009738,74.02997422469623,7.4,66.63,Credit Card,74.02997422469623,2810
9739,2023-09-16 13:48:29,USD,RCPT009739,62.80263134718987,6.28,56.52,Bitcoin,62.80263134718987,2798
9740,2024-08-29 05:28:55,USD,RCPT009740,85.59650350026531,8.56,77.04,Paypal,85.59650350026531,2080
9741,2024-04-12 18:01:54,USD,RCPT009741,107.54820539437945,10.75,96.8,Paypal,107.54820539437945,2941
9742,2024-03-12 03:55:58,USD,RCPT009742,120.99958688571242,12.1,108.9,Bitcoin,120.99958688571242,553
9743,2023-11-26 04:30:01,USD,RCPT009743,84.2508204363052,8.43,75.82,Paypal,84.2508204363052,2566
9744,2024-03-04 02:24:55,USD,RCPT009744,161.832658152226,16.18,145.65,Credit Card,161.832658152226,674
9745,2023-12-10 05:15:37,USD,RCPT009745,63.82184182820514,6.38,57.44,Paypal,63.82184182820514,2729
9746,2023-10-02 02:31:40,USD,RCPT009746,61.92215240727392,6.19,55.73,Paypal,61.92215240727392,2462
9747,2024-05-23 00:22:39,USD,RCPT009747,190.33987663875757,19.03,171.31,Paypal,190.33987663875757,1424
9748,2024-08-18 03:41:15,USD,RCPT009748,55.105400652157634,5.51,49.6,Credit Card,55.105400652157634,3982
9749,2024-01-17 00:26:09,USD,RCPT009749,69.39778215579773,6.94,62.46,Bitcoin,69.39778215579773,3411
9750,2024-05-13 20:47:08,USD,RCPT009750,113.49181791601646,11.35,102.14,Credit Card,113.49181791601646,1358
9751,2023-12-04 05:39:07,USD,RCPT009751,186.69719107337875,18.67,168.03,Credit Card,186.69719107337875,5277
9752,2024-02-04 13:55:18,USD,RCPT009752,163.28817841993452,16.33,146.96,Credit Card,163.28817841993452,2987
9753,2024-04-06 17:49:50,USD,RCPT009753,122.07578935090389,12.21,109.87,Paypal,122.07578935090389,4899
9754,2023-12-10 15:03:05,USD,RCPT009754,150.14092745801472,15.01,135.13,Credit Card,150.14092745801472,3025
9755,2023-10-23 20:19:40,USD,RCPT009755,108.91049919802795,10.89,98.02,Bitcoin,108.91049919802795,2220
9756,2024-07-23 16:06:24,USD,RCPT009756,38.39687738343801,3.84,34.56,Paypal,38.39687738343801,1500
9757,2023-12-10 07:57:43,USD,RCPT009757,45.54904351582427,4.55,41.0,Bitcoin,45.54904351582427,5024
9758,2024-02-06 04:07:37,USD,RCPT009758,154.5038740876008,15.45,139.05,Credit Card,154.5038740876008,4158
9759,2024-04-10 01:35:10,USD,RCPT009759,113.70267295798553,11.37,102.33,Credit Card,113.70267295798553,2566
9760,2024-07-14 14:37:18,USD,RCPT009760,36.00772229084646,3.6,32.41,Credit Card,36.00772229084646,5173
9761,2024-01-06 18:03:43,USD,RCPT009761,101.2089324038296,10.12,91.09,Paypal,101.2089324038296,711
9762,2024-08-03 23:34:28,USD,RCPT009762,38.34488704178216,3.83,34.51,Bitcoin,38.34488704178216,2525
9763,2023-10-04 17:00:39,USD,RCPT009763,118.77523823131783,11.88,106.9,Credit Card,118.77523823131783,212
9764,2024-01-04 02:20:43,USD,RCPT009764,31.350883788544863,3.14,28.21,Credit Card,31.350883788544863,1289
9765,2024-03-15 10:38:39,USD,RCPT009765,68.02392066014309,6.8,61.22,Paypal,68.02392066014309,2710
9766,2024-04-22 08:11:21,USD,RCPT009766,93.88914998231556,9.39,84.5,Credit Card,93.88914998231556,1372
9767,2023-12-01 09:58:15,USD,RCPT009767,128.257261952792,12.83,115.43,Bitcoin,128.257261952792,204
9768,2024-07-30 20:37:07,USD,RCPT009768,62.82115527118694,6.28,56.54,Paypal,62.82115527118694,4911
9769,2024-01-04 15:46:42,USD,RCPT009769,186.30359393799773,18.63,167.67,Bitcoin,186.30359393799773,3168
9770,2023-12-20 20:40:11,USD,RCPT009770,133.80305872961497,13.38,120.42,Bitcoin,133.80305872961497,4235
9771,2024-05-23 20:20:51,USD,RCPT009771,189.98507190985768,19.0,170.99,Bitcoin,189.98507190985768,124
9772,2024-04-05 02:25:56,USD,RCPT009772,21.261847946639094,2.13,19.13,Credit Card,21.261847946639094,904
9773,2024-07-13 17:52:16,USD,RCPT009773,135.22856347234233,13.52,121.71,Bitcoin,135.22856347234233,3800
9774,2023-11-02 11:52:53,USD,RCPT009774,153.4471712837049,15.34,138.11,Bitcoin,153.4471712837049,4134
9775,2024-03-03 18:34:44,USD,RCPT009775,37.75428218142004,3.78,33.97,Credit Card,37.75428218142004,4090
9776,2024-02-18 07:39:16,USD,RCPT009776,74.78122776057658,7.48,67.3,Paypal,74.78122776057658,2890
9777,2024-07-07 11:27:03,USD,RCPT009777,83.8350031887373,8.38,75.46,Credit Card,83.8350031887373,4816
9778,2023-12-15 19:20:38,USD,RCPT009778,26.77206845297229,2.68,24.09,Credit Card,26.77206845297229,1474
9779,2023-11-18 09:08:10,USD,RCPT009779,32.58642419569965,3.26,29.33,Bitcoin,32.58642419569965,608
9780,2024-08-13 15:01:01,USD,RCPT009780,83.05458965957655,8.31,74.74,Bitcoin,83.05458965957655,842
9781,2023-12-06 02:26:59,USD,RCPT009781,163.7794133687363,16.38,147.4,Credit Card,163.7794133687363,4725
9782,2024-07-27 22:59:43,USD,RCPT009782,120.39548052234856,12.04,108.36,Paypal,120.39548052234856,3464
9783,2024-01-23 07:27:41,USD,RCPT009783,91.35318958762937,9.14,82.21,Credit Card,91.35318958762937,2834
9784,2024-08-26 22:32:43,USD,RCPT009784,143.94954388368842,14.39,129.56,Credit Card,143.94954388368842,3520
9785,2024-01-29 03:02:02,USD,RCPT009785,174.30078480353802,17.43,156.87,Bitcoin,174.30078480353802,2000
9786,2024-08-25 22:38:28,USD,RCPT009786,61.9742189690926,6.2,55.77,Bitcoin,61.9742189690926,5229
9787,2024-08-18 14:32:17,USD,RCPT009787,196.99817413105714,19.7,177.3,Paypal,196.99817413105714,3298
9788,2024-07-26 03:59:30,USD,RCPT009788,36.400669518423484,3.64,32.76,Credit Card,36.400669518423484,5246
9789,2023-12-26 07:03:24,USD,RCPT009789,34.407618804932255,3.44,30.97,Bitcoin,34.407618804932255,1863
9790,2024-03-08 03:17:46,USD,RCPT009790,71.63109633870857,7.16,64.47,Bitcoin,71.63109633870857,4565
9791,2024-02-15 21:28:30,USD,RCPT009791,88.00908405834625,8.8,79.21,Paypal,88.00908405834625,44
9792,2023-12-14 22:44:46,USD,RCPT009792,148.40468801061843,14.84,133.56,Paypal,148.40468801061843,1632
9793,2024-04-05 22:11:08,USD,RCPT009793,166.23454760769306,16.62,149.61,Credit Card,166.23454760769306,3988
9794,2024-04-28 01:23:03,USD,RCPT009794,181.48704134313593,18.15,163.34,Paypal,181.48704134313593,2135
9795,2024-02-16 13:37:21,USD,RCPT009795,37.61282908397705,3.76,33.85,Bitcoin,37.61282908397705,33
9796,2023-10-19 20:15:07,USD,RCPT009796,74.67536550906293,7.47,67.21,Paypal,74.67536550906293,3999
9797,2024-06-23 04:46:36,USD,RCPT009797,183.6389072830668,18.36,165.28,Paypal,183.6389072830668,19
9798,2024-07-12 23:28:03,USD,RCPT009798,96.86409728147939,9.69,87.17,Paypal,96.86409728147939,532
9799,2024-02-09 23:23:11,USD,RCPT009799,82.24915083919497,8.22,74.03,Bitcoin,82.24915083919497,1757
9800,2024-08-18 00:31:47,USD,RCPT009800,110.85083978918658,11.09,99.76,Paypal,110.85083978918658,411
9801,2023-12-25 15:04:41,USD,RCPT009801,96.47751137102225,9.65,86.83,Paypal,96.47751137102225,2411
9802,2023-10-13 00:11:41,USD,RCPT009802,142.804697819606,14.28,128.52,Bitcoin,142.804697819606,1016
9803,2024-02-11 01:44:54,USD,RCPT009803,153.65155690468637,15.37,138.28,Paypal,153.65155690468637,2938
9804,2024-07-16 00:11:59,USD,RCPT009804,59.25302937261724,5.93,53.32,Paypal,59.25302937261724,2688
9805,2024-05-20 13:06:23,USD,RCPT009805,89.96000544563756,9.0,80.96,Credit Card,89.96000544563756,3527
9806,2023-09-13 14:24:53,USD,RCPT009806,37.00419870733353,3.7,33.3,Credit Card,37.00419870733353,4427
9807,2023-12-13 02:53:01,USD,RCPT009807,197.59721357395773,19.76,177.84,Credit Card,197.59721357395773,3738
9808,2024-09-05 02:10:56,USD,RCPT009808,68.767158279386,6.88,61.89,Bitcoin,68.767158279386,5194
9809,2024-08-18 18:27:53,USD,RCPT009809,196.26466317431874,19.63,176.63,Bitcoin,196.26466317431874,987
9810,2023-10-27 15:51:39,USD,RCPT009810,140.27162638589596,14.03,126.24,Credit Card,140.27162638589596,421
